,BHK,Price,Area,Location,Bathrooms,Balcony,Facing,Floor,Total Floors,Store_Room,Study_Room,Pooja_Room,Servant_Room,Others_Room,Property_Age_Years,Area_Type_Encoded,Furnishing_Level_Code,Facility_Premium,Lift,Maintenance,WaterStorage,VaastuCompliant,FireSecurity,VisitorParking,Intercom,Park,AiryRooms,Gym,Overlook_Pool,Overlook_Club,LogPrice
498,3,6000000.0,1260.0,"EM Bypass, Kolkata South",3,1,South-East,1.0,4.0,0,0,0,0,0,12.5,2,0,4,1,1,0,0,0,0,1,0,1,1,0,0,15.607270193858982
499,2,7200000.0,1105.0,"Kasba, Kolkata",2,1,South,2.0,4.0,0,0,0,0,0,0.5,2,0,5,1,1,1,1,0,1,1,0,1,1,0,0,15.789591722875162
500,3,17000000.0,1479.0,"Tollygunge, Kolkata",2,2,South-East,9.0,17.0,0,0,0,0,0,3.0,1,0,6,1,1,1,1,1,1,1,1,1,1,0,0,16.648723960844016
501,3,7900000.0,1567.0,"Rajarhat, Kolkata",3,1,West,3.0,7.0,0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,15.882373444019521
502,3,9500000.0,1250.0,"Char Park, Kolkata",2,2,North-East,4.0,11.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,1,0,1,0,0,16.066802461833923
503,3,9600000.0,1144.0,"New Town, Kolkata",2,1,South,10.0,12.0,0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,16.077273760604726
504,2,7900000.0,952.0,"BT Road, Kolkata",2,1,East,14.0,25.0,0,0,0,0,0,3.0,2,0,3,1,0,0,1,0,0,1,1,0,1,0,0,15.882373444019521
505,2,4200000.0,1000.0,"Bonhooghly, BT Road",2,1,South-West,4.0,4.0,0,0,1,0,0,12.5,2,1,3,1,1,0,0,0,1,0,0,1,0,0,0,15.250595321348806
506,3,9500000.0,1480.0,"CE Block Newtown, New Town",3,2,South-East,4.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,16.066802461833923
507,3,10200000.0,1480.0,"BF Block Newtown, Action Area 1, Kolkata",3,3,South-East,4.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,16.13789837629371
508,2,5900000.0,989.0,"Madhyamgram, Kolkata",2,1,North,5.0,6.0,0,0,0,0,0,3.0,2,0,6,1,1,1,1,1,1,1,1,1,1,0,0,15.59046307836746
509,3,8500000.0,1250.0,"DC Block Newtown, Action Area 1",2,1,South-East,1.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,15.955576839107596
510,2,6300000.0,891.0,"EM Bypass, Kolkata South",2,1,West,2.0,16.0,0,0,0,0,0,3.0,2,0,3,1,1,0,1,1,1,1,1,0,1,0,0,15.656060350091908
511,2,5083000.0,959.0,"Jatragachhi, Kolkata East",2,1,North-East,4.0,5.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,15.441412393163231
512,3,10000000.0,1300.0,"Lake Town, Kolkata",2,1,Missing,1.0,4.0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.118095750958314
513,2,4500000.0,979.0,"Nayabad, Kolkata",2,1,South-West,2.0,3.0,0,0,0,0,0,3.0,2,0,3,1,1,1,0,0,0,0,0,1,0,0,0,15.319588176962746
514,3,11000000.0,1454.0,"EM Bypass, Kolkata South",2,1,West,7.0,20.0,0,0,0,0,0,3.0,2,1,5,1,1,1,1,1,1,1,1,1,1,0,0,16.213405921671733
515,2,3208000.0,867.0,"Rajarhat, Kolkata",2,1,North,2.0,4.0,0,0,0,0,0,0.5,2,0,1,1,0,1,1,1,1,0,0,1,1,0,0,14.981158559689192
516,2,3547999.9999999995,959.0,"Rajarhat, Kolkata",2,1,North-East,4.0,4.0,0,0,0,0,0,0.5,2,0,1,1,0,1,1,1,1,0,0,1,1,0,0,15.081894904260496
517,2,3254999.9999999995,1050.0,"Agarpara, Panihati",2,1,South-East,1.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.995703140844421
518,2,3013000.0,837.0,"Airport, Dum Dum",2,1,South-East,5.0,5.0,0,0,0,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.918447150007504
519,3,11500000.0,1264.0,"EM Bypass, Kolkata South",3,1,South-East,14.0,27.0,0,0,0,0,0,3.0,2,0,6,1,1,1,1,1,1,1,1,1,1,1,0,16.257857680289998
520,2,2800000.0,730.0,"Behala Chowrasta, Kolkata",2,1,Missing,3.0,3.0,0,0,0,0,0,12.5,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,14.845130332288226
521,3,7547000.0,1424.0,"Narendrapur, Kolkata",2,1,South,7.0,20.0,1,0,0,0,0,3.0,2,0,4,1,1,0,0,0,0,1,1,0,1,0,0,15.836660823769979
522,3,7120000.0,1424.0,"Narendrapur, Kolkata",2,1,South-West,7.0,19.0,0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,1,1,1,0,1,0,0,15.778418423837588
523,3,6888000.0,1379.0,"Narendrapur, Kolkata",2,2,South-East,13.0,19.0,0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,1,1,1,0,1,0,0,15.745291470269716
524,2,5858000.0,1011.0,"Narendrapur, Kolkata",2,1,South-East,9.0,9.0,0,0,0,0,0,3.0,2,0,4,1,1,0,0,1,1,0,0,1,0,0,0,15.583318977076527
525,3,6500000.0,1049.0,"Nayabad, Kolkata",2,1,North-East,4.0,4.0,0,0,0,0,0,0.5,2,0,3,1,0,0,0,0,0,1,1,1,1,0,0,15.687312888712007
526,3,6000000.0,1223.0,"Nayabad, Kolkata",3,1,South-West,2.0,3.0,0,0,0,0,0,3.0,2,0,2,1,1,0,0,0,0,1,0,1,0,0,0,15.607270193858982
527,3,8600000.0,889.0,"BT Road, Kolkata",2,1,South,15.0,24.0,0,0,0,0,0,3.0,0,0,5,1,1,1,1,1,1,1,1,1,1,0,0,15.967272877502799
528,2,2450000.0,827.0,"New Barrakpur, Kolkata",2,1,South-East,3.0,4.0,0,0,1,0,0,3.0,2,1,0,1,1,1,1,1,1,0,0,0,0,0,0,14.711598990684092
529,2,2250000.0,844.0,"New Barrakpur, Kolkata",2,1,South-East,1.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.626441218624949
530,3,5500000.0,901.0,"Action Area 3, Kolkata",2,1,North-East,5.0,14.0,0,0,0,0,0,0.5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,15.520258832020865
531,3,5200000.0,901.0,"Action Area 3, Kolkata",2,1,North-East,7.0,14.0,0,0,0,0,0,0.5,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,15.46416937585933
532,3,7800000.0,1185.0,"Omarhati, Kolkata",2,2,South-East,9.0,11.0,0,0,0,0,0,3.0,2,2,3,1,1,1,1,1,1,1,1,0,1,0,0,15.86963441986494
533,2,2270000.0,810.0,"New Barrakpur, Kolkata",2,1,South-East,2.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.635290829986122
534,3,6900000.0,1231.0,"Durganagar, Belgharia Expressway, Kolkata",2,3,North-East,1.0,6.0,0,0,0,0,0,3.0,2,0,9,1,1,1,1,1,1,1,1,1,1,0,0,15.747032114495013
535,2,2220000.0,765.0,"New Barrakpur, Kolkata",2,1,South-East,4.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.613018204298811
536,3,5850000.0,1300.0,"Tob Road, Kolkata",2,1,South-West,2.0,4.0,0,0,1,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.581952390148196
537,2,3600000.0,890.0,"Mahamayatala, Garia",2,1,South-East,1.0,3.0,1,0,0,0,0,3.0,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,15.096444681204078
538,3,2853000.0,1019.0,"Konnagar, Hooghly",2,1,South-East,1.0,5.0,0,0,0,0,0,0.5,2,0,3,1,1,1,1,1,1,1,1,1,0,0,0,14.863881980703813
539,2,2745000.0,915.0,"Konnagar, Hooghly",2,1,South-West,2.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,14.825291997224427
540,3,3440999.9999999995,1110.0,"Konnagar, Hooghly",2,1,North,5.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,15.051272975392768
541,2,1798999.9999999998,692.0,"Konnagar, Hooghly",2,1,East,2.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,14.402742068796885
542,2,2007000.0,772.0,"Konnagar, Hooghly",2,1,West,1.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,14.512152126034454
543,2,2077000.0,799.0,"Konnagar, Hooghly",2,1,West,2.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,14.546435584321783
544,3,2694000.0,1036.0,"Konnagar, Hooghly",2,2,East,3.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,0,1,0,0,0,14.806538007147626
545,2,2140000.0,778.0,"Konnagar, Hooghly",2,1,North,5.0,5.0,0,0,0,0,0,3.0,2,0,1,1,1,1,1,1,1,0,0,1,0,0,0,14.576316854287645
546,3,2650000.0,1060.0,"Konnagar, Hooghly",2,1,West,2.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,14.790070575320824
548,3,7600000.0,1404.0,"Durganagar, Belgharia Expressway, Kolkata",3,3,South-West,2.0,6.0,0,0,0,0,0,3.0,2,0,10,1,1,1,1,1,1,1,1,1,1,0,0,15.843658936835498
549,3,4800000.0,1150.0,"Rajarhat, Kolkata",2,1,South-West,1.0,5.0,0,0,0,0,0,3.0,0,0,3,1,1,1,0,1,1,1,1,0,1,0,0,15.38412668421143
550,4,21500000.0,1508.0,"Tollygunge, Kolkata",3,3,South,12.0,12.0,0,0,0,0,0,3.0,1,0,5,1,1,1,1,1,1,1,1,1,1,0,0,16.88356353960952
552,4,11700000.0,1885.0,"Kalikapur, Kolkata",3,2,East,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,16.275099485238066
553,4,11200000.000000002,1874.0,"Kalikapur, Kolkata",3,2,North-West,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,16.231424425551033
554,2,2039999.9999999998,680.0,"Khardah, BT Road",1,1,South-West,2.0,6.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,14.528460856016357
555,3,11000000.0,1328.0,"EM Bypass, Kolkata South",3,1,South-West,9.0,27.0,0,0,0,0,0,7.5,2,0,2,1,1,1,0,1,1,1,1,0,0,0,0,16.213405921671733
556,3,5200000.0,1040.0,"Serampore, Hooghly",3,1,South,17.0,29.0,0,0,0,0,0,3.0,0,0,3,1,0,0,0,0,0,0,1,0,1,0,0,15.46416937585933
557,2,3050000.0,870.0,"Narendrapur, Kolkata",2,1,East,2.0,4.0,0,0,0,0,0,3.0,2,0,1,1,1,1,0,0,1,1,0,0,1,0,0,14.930652476452392
558,3,4510000.0,1287.0,"Narendrapur, Kolkata",2,2,East,2.0,4.0,0,0,0,0,0,3.0,2,0,1,1,1,1,0,0,1,1,0,0,1,0,0,15.321807933208326
559,3,4690000.0,1339.0,"Narendrapur, Kolkata",2,2,South-East,1.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,0,0,1,1,0,0,1,0,0,15.360943353642055
560,2,3374000.0,978.0,"Narendrapur, Kolkata",2,1,South,1.0,4.0,0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,15.03160983847212
562,3,4550000.0,1339.0,"Narendrapur, Kolkata",3,2,South,4.0,4.0,0,0,0,0,0,0.5,2,0,4,1,0,0,0,0,0,1,0,0,1,0,0,15.330638010707329
563,2,3372000.0,992.0,"Narendrapur, Kolkata",2,1,North,1.0,4.0,0,0,0,0,0,0.5,2,0,1,1,1,1,0,0,1,1,0,0,1,0,0,15.031016894663745
564,2,9000000.0,675.0,"Tollygunge, Kolkata",2,1,South-East,10.0,12.0,0,0,0,0,0,3.0,1,0,5,1,1,1,1,1,1,1,1,1,1,0,0,16.012735246411598
565,3,11100000.000000002,1264.0,"EM Bypass, Kolkata South",2,1,North-East,15.0,27.0,0,0,0,0,0,12.5,2,1,6,1,1,1,0,1,1,1,1,1,1,0,0,16.22245575637265
566,3,12000000.0,1751.0,"Action Area 1, Kolkata",3,1,South,2.0,4.0,0,0,0,0,0,3.0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,16.300417291085605
567,3,18000000.0,1645.0,"Ranikuthi, Regent Park, Kolkata",3,1,North,12.0,15.0,0,0,0,0,0,7.5,2,0,4,1,0,0,0,0,1,1,0,1,1,0,0,16.705882371415992
568,4,28500000.0,1501.0,"New Town, Kolkata",5,2,South,7.0,20.0,0,0,0,1,0,3.0,0,0,6,1,0,0,0,0,0,1,1,1,1,0,0,17.1654146803266
569,4,9500000.0,1648.0,"Madhyamgram, Kolkata",3,2,South-West,2.0,6.0,0,0,0,0,0,0.5,2,0,4,1,1,1,1,1,1,1,1,0,1,0,0,16.066802461833923
570,2,5800000.0,1056.0,"Madhyamgram, Kolkata",2,1,North,1.0,6.0,0,0,0,0,0,0.5,2,0,4,1,1,1,1,1,1,1,1,0,1,0,0,15.573368647930426
571,2,2420000.0,834.0,"Agarpara, Panihati",2,1,South-East,1.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.699278511355924
572,2,2400000.0,750.0,"Airport, Dum Dum",1,0,South-East,5.0,5.0,0,0,0,0,0,3.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.690979711984754
573,3,6200000.0,1000.0,"Hdustan More, Garia",2,1,East,1.0,4.0,0,0,0,0,0,3.0,2,0,1,1,1,1,1,1,1,0,0,1,0,0,0,15.64006001130563
574,3,7500000.0,1239.0,"Joka, Kolkata South",2,2,North-West,10.0,23.0,0,0,0,0,0,3.0,2,0,5,1,0,0,0,0,0,1,1,1,1,0,0,15.830413711839864
575,3,6450000.0,1128.0,"Joka, Kolkata South",2,3,West,3.0,15.0,0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,15.679590843810702
576,2,5000000.0,906.0,"Joka, Kolkata South",2,2,North,3.0,15.0,0,0,0,0,0,3.0,2,0,4,1,0,0,1,0,0,1,0,1,1,0,0,15.424948670398354
577,3,6509999.999999999,1128.0,"Joka, Kolkata South",2,3,South-East,3.0,15.0,0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,1,0,1,1,0,0,15.688850167794572
578,3,7500000.0,1528.0,"Joka, Kolkata South",2,3,South,1.0,15.0,0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,15.830413711839864
579,3,10500000.0,1545.0,"EM Bypass, Kolkata South",2,2,South-East,2.0,11.0,0,0,0,0,0,7.5,2,0,8,1,1,1,1,1,1,1,1,1,1,0,0,16.166885910365842
580,3,7200000.0,1370.0,"EM Bypass, Kolkata East",2,1,South-East,3.0,4.0,0,0,0,0,0,7.5,2,0,2,1,0,0,0,0,0,1,1,0,1,0,0,15.789591722875162
581,2,4000000.0,935.0,"EM Bypass, Kolkata South",2,1,South-West,2.0,4.0,0,0,0,0,0,12.5,2,0,4,1,1,0,1,0,0,1,1,1,1,0,0,15.201805169084134
582,3,10000000.0,1409.0,"Garia, Kolkata",2,1,East,4.0,4.0,0,0,0,0,0,12.5,1,0,4,1,1,1,1,0,0,1,1,1,1,0,0,16.118095750958314
583,3,7500000.0,1344.0,"Joka, Kolkata South",2,1,West,10.0,23.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,1,0,1,0,0,15.830413711839864
584,2,5100000.0,914.0,"Joka, Kolkata South",2,1,South,5.0,14.0,0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,1,1,1,0,1,0,0,15.444751293772967
585,3,6200000.0,1228.0,"Omarhati, Kolkata",2,2,North-East,7.0,11.0,0,0,0,0,0,3.0,2,0,3,1,1,1,0,1,1,1,1,0,1,0,0,15.64006001130563
586,3,6220000.0,1885.0,"Omarhati, Kolkata",2,1,Missing,5.0,11.0,0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,15.643280625487053
587,3,7500000.0,1170.0,"Rajarhat, Kolkata",2,1,South-East,8.0,11.0,0,0,0,0,0,3.0,2,1,3,1,1,0,1,1,1,1,1,0,1,0,0,15.830413711839864
588,3,7286000.0,1386.0,"New Town, Kolkata",2,2,South-East,3.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,1,1,0,1,0,0,15.801465393800157
589,2,5300000.0,1008.0,"Rajarhat, Kolkata",2,1,South-East,9.0,11.0,0,0,0,0,0,7.5,1,0,3,1,1,1,1,0,1,1,1,0,1,0,0,15.483217567201578
590,2,5100000.0,897.0,"Rajarhat, Kolkata",2,1,East,3.0,11.0,0,0,0,0,0,7.5,2,0,3,1,1,0,1,0,0,1,1,0,1,0,0,15.444751293772967
591,2,5280000.0,992.0,"Rajarhat, Kolkata",2,1,South,4.0,11.0,0,0,0,0,0,7.5,2,0,3,1,1,0,1,0,0,1,1,0,1,0,0,15.479436845076366
592,2,5150000.0,897.0,"Rajarhat, Kolkata",2,1,North-West,10.0,11.0,0,0,0,0,0,7.5,2,0,3,1,1,0,1,0,0,1,1,0,1,0,0,15.454507466814658
593,3,7300000.0,1369.0,"New Town, Kolkata",2,1,South-East,1.0,4.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,1,0,0,15.803385043104912
594,2,5100000.0,959.0,"New Town, Kolkata",2,1,North-East,1.0,4.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,1,0,0,15.444751293772967
595,2,5160000.0,897.0,"Rajarhat, Kolkata",2,1,North,10.0,11.0,0,0,0,0,0,3.0,2,0,4,1,1,0,1,0,0,1,1,0,1,0,0,15.456447331256177
596,2,5140000.0,897.0,"Rajarhat, Kolkata",2,1,North-East,5.0,11.0,0,0,0,0,0,3.0,2,0,4,1,1,0,1,0,0,1,1,0,1,0,0,15.452563831983857
597,2,5110000.0,897.0,"Rajarhat, Kolkata",2,1,North,4.0,11.0,0,0,0,0,0,3.0,2,0,4,1,1,0,1,0,0,1,1,0,1,0,0,15.446710157874584
598,2,3342000.0,955.0,"Kalaberia, Kolkata",2,2,North-East,4.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,15.022080287359454
599,2,2870000.0,820.0,"Kalaberia, Kolkata",2,1,South,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,14.869822936167798
600,3,3990000.0,1140.0,"Kalaberia, Kolkata",2,1,South-East,1.0,4.0,0,0,0,0,0,3.0,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,15.199302039492581
601,3,7256000.0,1369.0,"New Town, Kolkata",2,2,North,3.0,4.0,0,0,0,0,0,3.0,2,0,6,1,1,1,1,0,0,0,0,1,1,0,0,15.797339408594079
602,2,5088000.0,960.0,"New Town, Kolkata",2,1,South,3.0,4.0,0,0,0,0,0,3.0,2,0,4,1,1,1,1,0,0,0,0,1,1,0,0,15.442395580542957
603,2,5083000.0,959.0,"New Town, Kolkata",2,1,North-West,3.0,4.0,0,0,0,0,0,3.0,2,0,5,1,1,1,1,0,0,0,0,1,1,0,0,15.441412393163231
604,3,6540000.000000001,1234.0,"New Town, Kolkata",2,1,North,1.0,4.0,0,0,0,0,0,3.0,2,0,4,1,1,1,1,0,0,0,0,1,1,0,0,15.693447876338569
605,3,12000000.0,1150.0,"New Town, Kolkata",2,1,South-East,8.0,12.0,0,0,0,0,0,0.5,2,0,3,1,1,1,1,1,1,1,1,0,1,0,0,16.300417291085605
606,2,9500000.0,1105.0,"New Town Action area 1A, Kolkata",2,1,South,2.0,12.0,0,0,1,0,0,12.5,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,16.066802461833923
607,4,25000000.0,2200.0,"New Town, Kolkata",3,2,North-East,5.0,12.0,0,0,0,1,0,0.5,2,0,4,1,1,1,1,1,1,1,1,0,1,0,0,17.034386422832473
608,3,14200000.0,1500.0,"Action Area 1, Kolkata",3,3,North-West,10.0,11.0,0,0,0,0,0,3.0,2,1,0,1,1,1,1,1,1,1,0,0,0,0,0,16.468752592994022
609,3,16500000.0,1535.0,"New Town, Kolkata",2,1,North-East,12.0,15.0,0,0,0,0,0,3.0,2,2,6,1,1,1,1,1,1,1,1,1,1,0,0,16.61887099947687
610,3,17000000.0,1748.0,"New Town, Kolkata",3,1,Missing,2.0,12.0,0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,16.648723960844016
611,3,13000000.0,1454.0,"EM Bypass, Kolkata South",0,0,Missing,,,0,0,0,0,0,3.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.380459992348886
612,3,7000000.0,1199.0,"Kamalgazi, Southern Bypass",2,1,North,2.0,4.0,0,0,0,0,0,7.5,2,0,4,1,1,0,0,0,0,1,1,0,1,0,0,15.76142084987672
613,3,10000000.0,1185.0,"New Town, Kolkata",2,1,South,14.0,23.0,0,0,0,0,0,0.5,2,0,5,1,1,0,0,0,1,1,1,0,1,0,0,16.118095750958314
614,2,1957999.9999999998,725.0,"Hdmotor, Uttarpara",2,1,North-East,4.0,4.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,14.487434612797692
615,2,3290999.9999999995,927.0,"Airport 2 No. Gate, North Dumdum",2,1,South-West,4.0,4.0,0,0,0,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.00670233178444
616,3,7320000.0,1464.0,"Kalikapur, Kolkata",2,1,North-West,3.0,4.0,0,0,0,0,0,3.0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15.806121022549506
617,2,2650000.0,831.0,"Durganagar, Belgharia Expressway, Kolkata",2,1,West,1.0,3.0,0,0,0,0,0,3.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,14.790070575320824
618,3,12800000.0,1503.0,"New Town, Kolkata",2,1,North-East,4.0,33.0,0,0,0,0,0,3.0,2,2,4,1,1,1,1,1,1,1,1,0,1,0,0,16.36495580701484
619,3,16000000.0,1557.0,"Ramgarh, Garia",2,1,South-East,9.0,13.0,0,0,0,0,0,12.5,2,0,3,1,1,0,0,1,1,1,1,1,1,0,0,16.588099342704055
620,3,10500000.0,1525.0,"Madurdaha, EM Bypass, Kolkata South",2,1,South-East,3.0,4.0,0,0,0,0,0,3.0,2,2,3,1,1,1,1,1,1,1,1,0,1,0,0,16.166885910365842
621,3,12500000.0,1752.0,"Action Area 1, Kolkata",2,1,South-West,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,16.341239282272525
622,3,12500000.0,1750.0,"Action Area 1, Kolkata",3,1,South-East,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,16.341239282272525
623,3,7700000.0,1295.0,"Kalikapur, Kolkata",2,1,North,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,0,1,1,0,1,0,0,0,0,15.856731016694035
624,3,6700000.0,1201.0,"Action Area 2, Kolkata",2,1,South-West,4.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15.717618233614914
625,3,8450000.0,1300.0,"Purbalok, EM Bypass",2,2,South-East,4.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,15.949677117676545
626,2,7500000.0,977.0,"New Town, Kolkata",2,1,South,3.0,12.0,0,0,0,0,0,3.0,2,0,3,1,1,0,0,1,1,1,1,0,1,0,0,15.830413711839864
627,2,7600000.0,977.0,"New Town, Kolkata",2,1,East,4.0,12.0,0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,15.843658936835498
628,4,27000000.0,2000.0,"New Alipore, Kolkata",3,3,South-East,11.0,12.0,0,0,0,1,0,0.5,2,0,7,1,1,1,1,1,1,1,1,1,1,0,0,17.11134746100564
629,3,8400000.0,1355.0,"Rajarhat, Kolkata",2,1,South,8.0,10.0,0,0,0,0,0,0.5,2,0,4,1,0,0,0,0,0,1,1,0,1,0,0,15.943742382861155
630,2,4500000.0,710.0,"Rajarhat, Kolkata",2,1,East,5.0,9.0,0,0,0,0,0,12.5,2,0,5,0,1,1,1,1,1,1,1,1,1,0,0,15.319588176962746
631,2,2100000.0,712.0,"New Barrakpur, Kolkata",2,1,South-East,1.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.557448378884015
632,2,3278000.0,874.0,"Narendrapur, Kolkata",2,1,Missing,1.0,7.0,0,0,0,0,0,0.5,2,0,1,0,0,0,0,0,0,0,1,1,1,0,0,15.00274434334993
633,2,3315000.0,884.0,"Narendrapur, Kolkata",2,1,Missing,5.0,7.0,0,0,0,0,0,0.5,2,0,1,0,0,0,0,0,0,0,1,1,1,0,0,15.013968483261179
634,3,6534999.999999999,1233.0,"Jatragachhi, Kolkata East",2,2,Missing,4.0,5.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15.692683058062636
635,3,28000000.0,2250.0,"New Town, Kolkata",3,1,South,24.0,32.0,0,0,0,1,0,7.5,2,0,4,1,1,1,1,1,1,1,1,0,1,0,0,17.147715103853763
636,2,8000000.0,1013.0,"New Town, Kolkata",2,1,Missing,3.0,4.0,0,0,0,0,0,3.0,2,2,4,1,1,1,1,1,1,1,1,1,1,0,0,15.894952224644102
637,3,10700000.0,1264.0,"EM Bypass, Kolkata South",2,1,South-East,10.0,27.0,0,0,0,0,0,12.5,2,1,6,1,1,1,0,1,1,1,1,1,1,0,0,16.185754392890075
638,3,7250000.0,1368.0,"New Town, Kolkata",2,2,South-East,3.0,4.0,0,0,0,0,0,0.5,2,0,1,1,0,1,1,1,1,0,0,0,1,0,0,15.796512164761882
639,2,5083000.0,959.0,"New Town, Kolkata",2,1,North-East,2.0,4.0,0,0,0,0,0,0.5,2,0,1,1,0,1,1,1,1,0,0,0,1,0,0,15.441412393163231
640,2,5088000.0,960.0,"New Town, Kolkata",2,1,North,3.0,4.0,0,0,0,0,0,0.5,2,0,1,1,0,1,1,1,1,0,0,0,1,0,0,15.442395580542957
641,3,6906000.0,1303.0,"New Town, Kolkata",2,2,North-West,1.0,4.0,0,0,0,0,0,0.5,2,0,1,1,0,1,1,1,1,0,0,0,1,0,0,15.747901301733686
642,3,5102000.0,1063.0,"Atghara, Rajarhat, Kolkata East",2,1,South-West,4.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,15.445143373685443
643,3,7968000.000000001,1660.0,"Rajarhat Expressway, Kolkata",2,2,North,4.0,5.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,15.890944203748571
644,2,6050000.0,1100.0,"Action Area 2, Kolkata",2,1,South-East,1.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,15.615568995296266
