BHK,Price(lakhs),Area,Bathrooms,Balcony,Floor,Total_Floors,Store_Room,Study_Room,Pooja_Room,Servant_Room,Property_Age_Years,Area_Type_Encoded,Furnishing_Level_Code,Facility_Premium,Lift,Maintenance,WaterStorage,VaastuCompliant,FireSecurity,VisitorParking,Intercom,Park,AiryRooms,Gym,Latitude,Longitude,Floor_Ratio
3,42.0,1167.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,25.7967438,89.5446589,0.75
2,40.0,890.0,2,1,4.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,0,1,25.7967438,89.5446589,0.8
2,47.0,1019.0,2,1,10.0,23.0,0,1,0,0,3.0,2,0,3,1,1,1,1,1,1,1,1,0,1,22.4440966,88.3017146,0.4347826086956521
3,43.33,1239.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,22.6286173,88.44061,0.75
2,33.9,945.0,2,2,2.0,4.0,0,0,0,0,0.5,2,0,0,1,0,1,0,1,1,0,0,0,0,22.6286173,88.44061,0.5
2,45.0,1274.0,2,2,1.0,4.0,0,0,0,0,7.5,2,0,3,1,0,0,0,0,0,1,1,0,1,22.4145089,88.2839351,0.25
2,33.08,945.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,22.6286173,88.44061,1.0
2,32.74,935.0,2,2,1.0,4.0,0,0,0,0,0.5,2,0,0,0,0,1,1,1,0,0,0,0,0,22.6286173,88.44061,0.25
3,43.34,1238.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,0,1,0,1,1,1,1,0,0,0,0,22.6286173,88.44061,0.5
3,43.33,1238.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,22.6286173,88.44061,1.0
3,39.91,1142.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,22.6286173,88.44061,0.5
3,39.9,1140.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,0,1,1,0,0,0,0,22.6286173,88.44061,1.0
2,32.73,935.0,2,2,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,22.6286173,88.44061,0.75
2,28.76,821.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,0,1,0,0,0,0,0,22.6286173,88.44061,0.75
2,28.7,820.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,22.6286173,88.44061,1.0
3,45.05,1274.0,2,2,1.0,4.0,0,0,0,0,7.5,2,0,3,1,1,1,0,1,1,1,1,0,1,22.4145089,88.2839351,0.25
2,30.0,850.0,2,1,2.0,4.0,0,0,0,0,7.5,2,0,3,1,1,1,0,1,1,1,1,0,1,22.4145089,88.2839351,0.5
2,43.3,980.0,2,1,1.0,11.0,0,0,0,0,3.0,2,0,3,1,1,1,0,1,0,1,1,0,1,22.6286173,88.44061,0.0909090909090909
2,45.0,928.0,2,1,3.0,11.0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,22.6286173,88.44061,0.2727272727272727
2,65.0,1050.0,2,1,4.0,4.0,0,0,0,0,3.0,2,2,0,1,1,1,1,0,1,1,1,0,0,22.5743093,88.4558557,1.0
2,32.72,935.0,2,2,3.0,5.0,0,0,0,0,0.5,2,0,1,1,1,1,1,0,0,0,0,1,0,22.6286173,88.44061,0.6
2,32.2,920.0,2,1,4.0,5.0,0,0,1,0,0.5,2,0,0,1,1,1,1,0,0,0,0,0,0,22.6286173,88.44061,0.8
3,43.33,1238.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,0,1,1,1,0,1,0,0,0,0,0,22.6286173,88.44061,0.6
2,33.39,954.0,2,2,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,0,0,0,1,0,22.6286173,88.44061,0.6
3,77.0,1432.0,3,1,3.0,4.0,0,0,0,0,7.5,0,0,4,1,1,1,0,1,0,1,1,1,1,22.4662345,88.4025921,0.75
3,54.96,1145.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,1,1,0,0,0,25.7967438,89.5446589,1.0
2,48.0,700.0,2,0,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,0,0,0,0,1,0,0,22.5743093,88.4558557,0.75
3,95.0,1470.0,2,2,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,1,0,1,1,1,0,0,22.6129078,88.4665536,0.75
3,110.0,1293.0,2,2,5.0,13.0,0,0,0,0,0.5,2,0,12,1,1,1,1,1,1,1,1,1,1,25.7967438,89.5446589,0.3846153846153846
2,40.0,884.0,2,1,12.0,24.0,0,0,0,0,3.0,2,0,4,1,0,0,1,0,0,1,1,0,1,22.7348814,88.3510816,0.5
2,42.0,936.0,2,1,3.0,4.0,0,0,0,0,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0,22.4727076,88.3977962,0.75
2,22.6,868.0,2,1,3.0,3.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,22.7109969,88.4699989,1.0
3,115.0,1512.0,2,1,4.0,8.0,0,0,0,0,7.5,2,0,5,1,1,1,1,1,1,1,1,1,1,25.7967438,89.5446589,0.5
3,56.0,1185.0,2,2,6.0,11.0,0,0,0,0,3.0,0,0,3,1,1,0,0,1,1,1,1,0,1,22.6286173,88.44061,0.5454545454545454
2,37.4,1084.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,13.0479657,77.6452691,0.6
3,79.5,1155.0,2,1,11.0,24.0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,22.7241945,88.4837829,0.4583333333333333
2,34.57,804.0,2,1,1.0,5.0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,22.6375838,88.412158,0.2
2,23.5,905.0,2,1,4.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,22.679688,88.4498321,1.0
3,165.0,1601.0,3,1,12.0,18.0,0,0,0,0,7.5,2,0,4,1,1,0,0,1,1,1,1,1,1,22.4690721,88.3912838,0.6666666666666666
3,90.0,1242.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,1,0,0,0,0,22.5758538,88.4586199,0.75
2,28.0,726.0,2,1,3.0,3.0,0,0,0,0,12.5,2,0,1,0,0,1,1,0,1,0,0,1,0,22.4727076,88.3977962,1.0
2,60.51,1100.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,0,1,0,0,0,0,0,22.6202131,88.4681187,0.5
3,34.1,1100.0,2,1,5.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,0,1,0,22.69972,88.3519784,1.0
3,61.0,1050.0,2,1,2.0,3.0,0,0,0,0,12.5,2,0,0,1,1,1,0,1,0,0,0,0,0,22.5240566,88.2710655,0.6666666666666666
3,130.0,1660.0,3,1,8.0,8.0,0,0,0,0,7.5,2,0,5,1,1,1,1,1,1,1,1,1,1,25.7967438,89.5446589,1.0
3,80.0,1396.0,2,1,2.0,3.0,0,0,0,0,3.0,2,0,2,1,1,1,1,0,0,0,0,1,0,22.5240566,88.2710655,0.6666666666666666
2,56.0,972.0,2,1,1.0,3.0,0,0,0,0,0.5,2,0,0,1,1,1,0,0,1,0,0,1,0,22.5240566,88.2710655,0.3333333333333333
3,72.5,1407.0,3,1,2.0,3.0,0,0,0,0,0.5,2,0,0,1,1,1,0,0,1,0,0,1,0,22.5240566,88.2710655,0.6666666666666666
3,96.0,1650.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,22.5743093,88.4558557,0.5
3,70.0,1136.0,2,1,15.0,15.0,0,0,0,0,0.5,2,0,8,1,0,1,1,1,1,1,1,1,1,22.4690721,88.3912838,1.0
2,23.3,845.0,2,1,2.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,22.679688,88.4498321,0.5
3,72.0,1274.0,2,1,9.0,15.0,0,0,0,0,0.5,2,0,2,1,0,0,1,0,0,1,1,0,1,22.4690721,88.3912838,0.6
2,20.88,696.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,22.6210988,88.3978255,0.75
2,28.71,776.0,2,1,5.0,5.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,13.0479657,77.6452691,1.0
3,48.5,1228.0,2,1,4.0,6.0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,1,1,0,0,0,22.6375838,88.412158,0.6666666666666666
3,37.1,1060.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,13.0479657,77.6452691,0.25
2,36.49,760.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,22.578579,88.3551327,1.0
2,41.3,860.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,22.578579,88.3551327,1.0
2,40.82,850.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,22.578579,88.3551327,1.0
2,31.83,663.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,22.578579,88.3551327,1.0
2,40.8,850.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,22.578579,88.3551327,0.75
2,38.11,794.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,1,0,0,0,0,22.6313786,88.4424235,1.0
2,36.48,760.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,22.578579,88.3551327,0.75
2,41.28,860.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,0,1,1,0,0,0,0,22.578579,88.3551327,0.75
2,44.35,924.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,25.7967438,89.5446589,0.75
2,31.82,663.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,22.578579,88.3551327,0.75
2,41.38000000000001,862.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,0,1,0,0,0,0,0,25.7967438,89.5446589,0.5
2,38.59000000000001,804.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,1,0,0,25.7967438,89.5446589,0.5
2,45.74,953.0,2,1,4.0,5.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,25.7967438,89.5446589,0.8
2,43.4,904.0,2,1,3.0,5.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,25.7967438,89.5446589,0.6
2,31.62,832.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,25.7967438,89.5446589,1.0
2,35.49,934.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,25.7967438,89.5446589,0.25
2,31.2,780.0,2,1,4.0,5.0,0,0,0,0,0.5,2,0,0,1,1,0,1,0,0,0,0,0,0,25.7967438,89.5446589,0.8
3,43.0,1075.0,2,1,4.0,5.0,0,0,0,0,0.5,2,0,0,1,1,0,1,0,0,0,0,0,0,25.7967438,89.5446589,0.8
2,26.6,856.0,2,1,3.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,22.6947839,88.4530183,0.75
3,110.0,1480.0,2,2,3.0,16.0,0,0,0,0,3.0,2,0,5,1,1,0,1,0,0,1,1,0,1,22.5959131,88.4878653,0.1875
3,53.0,980.0,2,1,1.0,4.0,0,0,0,0,3.0,2,2,3,1,0,0,0,0,0,0,0,1,0,22.477646,88.4399813,0.25
2,46.0,830.0,2,1,17.0,21.0,0,0,0,0,7.5,2,2,4,1,1,0,1,0,0,1,1,0,1,22.7001796,88.3791567,0.8095238095238095
2,21.5,765.0,2,1,4.0,6.0,0,0,0,0,0.5,2,0,0,1,0,1,1,0,1,0,0,0,0,22.6950342,88.4073585,0.6666666666666666
2,46.8,900.0,2,1,1.0,6.0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,0,0,0,0,0,22.6380124,88.3958929,0.1666666666666666
3,48.0,1174.0,2,1,4.0,4.0,0,0,0,0,3.0,2,2,3,1,0,0,0,0,0,1,1,0,1,22.4541674,88.4183764,1.0
2,36.0,750.0,2,1,5.0,20.0,0,0,0,0,7.5,2,0,0,1,1,0,0,1,0,0,1,0,0,22.5822129,88.2798107,0.25
2,37.0,1012.0,2,2,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,1,25.7967438,89.5446589,0.25
2,31.25,906.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,25.7967438,89.5446589,0.25
2,29.95,894.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,0,0,0,22.6286173,88.44061,0.75
2,55.0,1000.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,0,1,0,0,0,0,0,22.6129078,88.4665536,0.75
2,23.31,777.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,0,0,0,22.6286173,88.44061,0.75
2,31.58,987.0,2,2,4.0,4.0,0,0,0,0,3.0,2,0,1,1,1,1,1,1,0,0,0,0,0,25.7967438,89.5446589,1.0
2,29.61,911.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,3,1,1,1,1,1,1,0,0,1,0,25.7967438,89.5446589,0.25
2,32.44,998.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,3,1,1,1,1,1,1,0,0,0,0,25.7967438,89.5446589,0.5
2,35.48,959.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,1,1,1,1,1,25.7967438,89.5446589,0.75
3,42.35,1100.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,25.7967438,89.5446589,0.5
3,44.9,1166.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,25.7967438,89.5446589,0.5
2,38.92,1011.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,25.7967438,89.5446589,0.5
2,39.5,1027.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,25.7967438,89.5446589,0.5
3,45.43,1180.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,25.7967438,89.5446589,0.5
2,54.0,867.0,2,1,2.0,5.0,0,0,0,0,3.0,2,2,3,1,0,1,0,0,0,0,0,1,0,22.6546116,88.4249902,0.4
2,19.14,661.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,22.6950342,88.4073585,1.0
2,20.3,700.0,1,1,4.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,22.6950342,88.4073585,1.0
2,22.04,760.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,22.6950342,88.4073585,0.75
2,17.4,600.0,1,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,22.6950342,88.4073585,0.75
2,23.0,735.0,1,1,1.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,22.6950342,88.4073585,0.25
2,24.5,785.0,2,1,1.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,22.6950342,88.4073585,0.25
3,34.9,1091.0,2,1,2.0,3.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,22.6947839,88.4530183,0.6666666666666666
3,74.0,1283.0,2,1,1.0,4.0,0,0,0,0,7.5,2,2,0,1,0,0,1,1,1,1,1,0,0,22.6286173,88.44061,0.25
2,23.5,804.0,2,1,2.0,2.0,0,0,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,22.9453159,88.4597926,1.0
2,60.0,908.0,2,1,6.0,10.0,0,0,0,0,3.0,2,0,7,1,1,1,1,1,1,1,1,1,1,25.7967438,89.5446589,0.6
2,20.0,840.0,1,1,1.0,4.0,0,0,0,0,12.5,2,0,2,1,0,1,0,0,1,0,0,1,0,22.7549951,88.3416672,0.25
2,38.0,884.0,2,1,11.0,24.0,0,0,0,0,3.0,2,1,4,1,0,0,1,0,0,1,1,0,1,22.7549951,88.3416672,0.4583333333333333
2,43.73,841.0,2,1,1.0,4.0,0,0,0,0,0.5,2,0,3,1,0,1,1,0,0,0,0,1,0,22.4727076,88.3977962,0.25
3,47.38,1089.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,2,1,1,1,1,0,0,0,0,1,0,22.4681162,88.4196482,0.75
2,38.5,770.0,2,1,1.0,3.0,0,0,0,0,3.0,2,0,3,1,0,1,1,0,0,0,0,1,0,22.4681162,88.4196482,0.3333333333333333
3,70.0,1300.0,2,1,3.0,3.0,0,0,0,0,12.5,2,0,2,1,1,1,1,0,0,0,0,1,0,22.5240566,88.2710655,1.0
2,35.7,850.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,3,0,0,1,1,0,0,0,1,1,0,22.4662345,88.4025921,0.5
2,36.41,867.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,3,1,0,1,1,0,0,0,0,1,0,22.4662345,88.4025921,0.5
3,60.0,1107.0,2,1,3.0,3.0,0,0,0,0,12.5,2,1,0,1,1,1,0,0,1,0,1,1,0,22.5240566,88.2710655,1.0
3,48.85,1085.0,2,1,2.0,3.0,0,0,0,0,3.0,2,0,3,1,0,1,1,0,0,0,0,1,0,22.477646,88.4399813,0.6666666666666666
2,40.0,973.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,3,0,0,1,1,0,1,0,0,1,0,22.477646,88.4399813,0.75
2,31.5,800.0,2,1,1.0,3.0,0,0,0,0,0.5,0,0,3,1,0,1,1,0,0,0,0,1,0,22.4662345,88.4025921,0.3333333333333333
2,115.0,1555.0,3,3,7.0,24.0,0,0,0,1,3.0,2,0,3,1,1,1,1,1,1,1,1,0,1,22.5959131,88.4878653,0.2916666666666667
2,23.4,777.0,2,1,1.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,22.6950342,88.4073585,0.25
2,21.7,788.0,2,1,4.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,22.679688,88.4498321,1.0
2,21.7,804.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,0,1,0,1,0,0,0,0,0,1,0,22.7710139,88.3291849,0.5
3,75.0,1480.0,2,2,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,0,1,1,1,1,0,0,22.5932398,88.3441315,1.0
2,28.64,682.0,2,1,1.0,2.0,1,0,0,0,0.5,2,0,0,0,0,1,1,0,0,0,0,1,0,22.4602389,88.3644484,0.5
3,31.62,930.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,1,1,0,1,1,1,0,0,0,1,0,22.5697,88.3630976,0.25
3,39.52000000000001,1040.0,2,1,1.0,3.0,1,0,0,0,3.0,2,0,0,1,0,1,1,1,0,0,0,1,0,22.5697,88.3630976,0.3333333333333333
3,39.5,1124.0,2,1,2.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,22.6974185,88.4619034,0.5
2,32.0,850.0,2,1,4.0,5.0,0,0,0,0,0.5,2,2,3,1,1,1,1,1,1,0,1,0,1,22.7240295,88.4889199,0.8
2,50.0,960.0,2,1,3.0,4.0,0,0,0,0,7.5,2,0,2,1,1,1,0,1,1,1,1,0,1,22.4662366,88.4050198,0.75
2,45.0,960.0,2,1,3.0,5.0,0,0,0,0,12.5,2,0,2,1,0,1,1,1,1,1,1,1,0,22.4690721,88.3912838,0.6
1,18.31,436.0,1,1,2.0,2.0,1,0,0,0,0.5,2,0,0,0,0,1,1,0,0,0,0,1,0,22.4735864,88.3606732,1.0
3,49.0,1225.0,2,1,1.0,6.0,0,0,0,0,0.5,2,0,0,1,1,1,0,0,1,0,0,0,0,13.0479657,77.6452691,0.1666666666666666
2,62.0,1036.0,2,2,4.0,6.0,0,0,0,0,7.5,2,2,4,1,1,1,1,1,1,1,1,0,1,22.6286173,88.44061,0.6666666666666666
3,77.0,1090.0,2,1,4.0,11.0,0,0,0,0,0.5,2,0,4,1,0,0,0,0,0,1,1,1,1,22.7241945,88.4837829,0.3636363636363636
2,28.0,840.0,2,1,3.0,4.0,0,0,0,0,7.5,2,0,3,1,1,1,1,1,1,1,1,0,1,22.4145089,88.2839351,0.75
3,150.0,1525.0,3,1,4.0,7.0,0,0,1,0,3.0,2,0,6,1,1,0,0,0,0,1,1,0,1,22.4690721,88.3912838,0.5714285714285714
3,104.0,1340.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,1,1,1,0,0,22.6286173,88.44061,0.5
3,48.8,1220.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,22.6375838,88.412158,0.5
3,48.11,1218.0,2,1,2.0,6.0,0,0,0,0,3.0,2,0,1,1,1,0,1,1,0,1,0,1,0,22.6375838,88.412158,0.3333333333333333
3,69.0,1250.0,2,2,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,22.6202131,88.4681187,0.75
2,22.47,817.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,0,1,0,22.69972,88.3519784,0.6
2,23.03,853.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,22.69972,88.3519784,0.6
2,22.67,817.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,1,1,0,22.69972,88.3519784,0.6
2,22.26,817.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,1,1,0,22.69972,88.3519784,0.6
2,23.67,853.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,1,1,0,22.69972,88.3519784,0.6
2,23.46,853.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,1,1,1,1,1,0,0,0,0,0,0,22.69972,88.3519784,0.6
2,21.37,770.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,1,1,0,22.69972,88.3519784,0.6
2,25.75,928.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,0,0,0,0,1,1,1,0,22.69972,88.3519784,0.6
2,25.52,928.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,1,1,0,22.69972,88.3519784,0.6
2,25.06,928.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,1,1,0,22.69972,88.3519784,0.6
3,36.8,1363.0,2,1,4.0,5.0,0,0,0,0,0.5,2,0,2,1,1,0,0,0,0,1,1,1,0,22.69972,88.3519784,0.8
3,37.14,1363.0,2,1,4.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,1,1,0,22.69972,88.3519784,0.8
3,27.75,1000.0,2,1,4.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,22.69972,88.3519784,0.8
3,27.5,1000.0,2,1,4.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,22.69972,88.3519784,0.8
3,27.25,1000.0,2,1,4.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,22.69972,88.3519784,0.8
3,27.0,1000.0,2,1,4.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,22.69972,88.3519784,0.8
1,9.55,344.0,1,1,1.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,0,1,0,22.69972,88.3519784,0.2
3,27.61,995.0,2,1,1.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,1,1,0,22.69972,88.3519784,0.2
3,26.73,1038.0,2,2,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,22.69972,88.3519784,0.6
3,22.02,855.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,22.69972,88.3519784,0.6
2,16.66,647.0,2,1,1.0,5.0,0,0,0,0,0.5,2,0,1,1,1,0,1,0,0,0,0,1,0,22.69972,88.3519784,0.2
2,21.24,825.0,2,1,2.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,22.69972,88.3519784,0.4
2,20.01,777.0,2,1,4.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,22.69972,88.3519784,0.8
2,45.65,830.0,2,1,3.0,6.0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,0,0,0,0,0,22.6546116,88.4249902,0.5
2,23.0,838.0,2,1,2.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,22.6947839,88.4530183,0.5
3,28.08,1040.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,1,1,0,22.6836507,88.3417989,0.5
2,26.5,855.0,2,1,3.0,4.0,0,0,1,0,3.0,2,0,3,1,1,1,1,1,1,0,0,1,0,22.6947839,88.4530183,0.75
2,27.41,783.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,1,1,0,22.6743641,88.3432884,0.5
2,37.5,850.0,2,1,4.0,5.0,0,0,0,0,0.5,2,0,3,1,1,1,1,1,1,0,0,1,0,22.6286173,88.44061,0.8
2,42.0,1052.0,2,1,4.0,11.0,0,0,0,0,7.5,2,0,5,1,1,1,1,1,1,1,1,1,1,22.4873548,88.3133794,0.3636363636363636
3,66.0,1050.0,2,0,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,0,1,0,1,0,0,22.5786581,88.4684426,0.75
2,35.0,930.0,2,1,1.0,3.0,1,0,0,0,3.0,2,0,0,1,0,1,1,1,0,0,0,1,0,22.4727076,88.3977962,0.3333333333333333
2,36.0,900.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,3,1,1,1,1,1,1,0,0,1,0,22.578579,88.3551327,0.75
2,16.82,647.0,2,1,1.0,5.0,0,0,0,0,3.0,2,0,3,1,1,1,1,1,1,1,1,1,0,22.69972,88.3519784,0.2
2,21.09,703.0,2,1,3.0,3.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,22.6743641,88.3432884,1.0
2,25.77,859.0,2,2,1.0,3.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,22.6743641,88.3432884,0.3333333333333333
3,54.82,1246.0,2,2,2.0,4.0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,0,0,1,0,22.6543211,88.3592454,0.5
2,31.67,918.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,25.7967438,89.5446589,0.5
