BHK,Price,Area,Bathrooms,Balcony,Floor,Total Floors,Store_Room,Study_Room,Pooja_Room,Servant_Room,Property_Age_Years,Area_Type_Encoded,Furnishing_Level_Code,Facility_Premium,Lift,Maintenance,WaterStorage,VaastuCompliant,FireSecurity,VisitorParking,Intercom,Park,AiryRooms,Gym,Overlook_Pool,Overlook_Club,Latitude,Longitude,Floor_Ratio
3,17000000.0,1479.0,2,2,9.0,17.0,0,0,0,0,3.0,1,0,6,1,1,1,1,1,1,1,1,1,1,0,0,22.498636,88.3453908,0.5294117647058824
3,7900000.0,1567.0,3,1,3.0,7.0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,25.7967438,89.5446589,0.42857142857142855
3,9500000.0,1250.0,2,2,4.0,11.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,1,0,1,0,0,22.578579,88.3551327,0.36363636363636365
3,9600000.0,1144.0,2,1,10.0,12.0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,22.5959131,88.4878653,0.8333333333333334
2,7900000.0,952.0,2,1,14.0,25.0,0,0,0,0,3.0,2,0,3,1,0,0,1,0,0,1,1,0,1,0,0,22.7241945,88.4837829,0.56
2,4200000.0,1000.0,2,1,4.0,4.0,0,0,1,0,12.5,2,1,3,1,1,0,0,0,1,0,0,1,0,0,0,22.7241945,88.4837829,1.0
3,9500000.0,1480.0,3,2,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,22.5758538,88.4586199,1.0
3,10200000.0,1480.0,3,3,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,22.5743093,88.4558557,1.0
2,5900000.0,989.0,2,1,5.0,6.0,0,0,0,0,3.0,2,0,6,1,1,1,1,1,1,1,1,1,1,0,0,22.6947839,88.4530183,0.8333333333333334
3,8500000.0,1250.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,22.5743093,88.4558557,0.25
2,6300000.0,891.0,2,1,2.0,16.0,0,0,0,0,3.0,2,0,3,1,1,0,1,1,1,1,1,0,1,0,0,22.4690721,88.3912838,0.125
2,5083000.0,959.0,2,1,4.0,5.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,22.6129078,88.4665536,0.8
3,10000000.0,1300.0,2,1,1.0,4.0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6001077,88.4066981,0.25
2,4500000.0,979.0,2,1,2.0,3.0,0,0,0,0,3.0,2,0,3,1,1,1,0,0,0,0,0,1,0,0,0,22.477646,88.4399813,0.6666666666666666
3,11000000.0,1454.0,2,1,7.0,20.0,0,0,0,0,3.0,2,1,5,1,1,1,1,1,1,1,1,1,1,0,0,22.4690721,88.3912838,0.35
2,3208000.0,867.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,1,1,0,1,1,1,1,0,0,1,1,0,0,25.7967438,89.5446589,0.5
2,3547999.9999999995,959.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,1,1,0,1,1,1,1,0,0,1,1,0,0,25.7967438,89.5446589,1.0
2,3254999.9999999995,1050.0,2,1,1.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.6950342,88.4073585,0.25
2,3013000.0,837.0,2,1,5.0,5.0,0,0,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.0479657,77.6452691,1.0
3,11500000.0,1264.0,3,1,14.0,27.0,0,0,0,0,3.0,2,0,6,1,1,1,1,1,1,1,1,1,1,1,0,22.4690721,88.3912838,0.5185185185185185
2,2800000.0,730.0,2,1,3.0,3.0,0,0,0,0,12.5,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,22.4873548,88.3133794,1.0
3,7547000.0,1424.0,2,1,7.0,20.0,1,0,0,0,3.0,2,0,4,1,1,0,0,0,0,1,1,0,1,0,0,22.4541674,88.4183764,0.35
3,7120000.0,1424.0,2,1,7.0,19.0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,1,1,1,0,1,0,0,22.4541674,88.4183764,0.3684210526315789
3,6888000.0,1379.0,2,2,13.0,19.0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,1,1,1,0,1,0,0,22.4541674,88.4183764,0.6842105263157895
2,5858000.0,1011.0,2,1,9.0,9.0,0,0,0,0,3.0,2,0,4,1,1,0,0,1,1,0,0,1,0,0,0,22.4541674,88.4183764,1.0
3,6500000.0,1049.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,3,1,0,0,0,0,0,1,1,1,1,0,0,22.477646,88.4399813,1.0
3,6000000.0,1223.0,3,1,2.0,3.0,0,0,0,0,3.0,2,0,2,1,1,0,0,0,0,1,0,1,0,0,0,22.477646,88.4399813,0.6666666666666666
3,8600000.0,889.0,2,1,15.0,24.0,0,0,0,0,3.0,0,0,5,1,1,1,1,1,1,1,1,1,1,0,0,22.7241945,88.4837829,0.625
2,2450000.0,827.0,2,1,3.0,4.0,0,0,1,0,3.0,2,1,0,1,1,1,1,1,1,0,0,0,0,0,0,22.679688,88.4498321,0.75
2,2250000.0,844.0,2,1,1.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.679688,88.4498321,0.25
3,5500000.0,901.0,2,1,5.0,14.0,0,0,0,0,0.5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,22.5932398,88.3441315,0.35714285714285715
3,5200000.0,901.0,2,1,7.0,14.0,0,0,0,0,0.5,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,22.5932398,88.3441315,0.5
3,7800000.0,1185.0,2,2,9.0,11.0,0,0,0,0,3.0,2,2,3,1,1,1,1,1,1,1,1,0,1,0,0,22.6286173,88.44061,0.8181818181818182
2,2270000.0,810.0,2,1,2.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.679688,88.4498321,0.5
3,6900000.0,1231.0,2,3,1.0,6.0,0,0,0,0,3.0,2,0,9,1,1,1,1,1,1,1,1,1,1,0,0,22.9500602,88.4587242,0.16666666666666666
2,2220000.0,765.0,2,1,4.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.679688,88.4498321,1.0
3,5850000.0,1300.0,2,1,2.0,4.0,0,0,1,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.9500602,88.4587242,0.5
2,3600000.0,890.0,2,1,1.0,3.0,1,0,0,0,3.0,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,22.4727076,88.3977962,0.3333333333333333
3,2853000.0,1019.0,2,1,1.0,5.0,0,0,0,0,0.5,2,0,3,1,1,1,1,1,1,1,1,1,0,0,0,22.69972,88.3519784,0.2
2,2745000.0,915.0,2,1,2.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,22.69972,88.3519784,0.4
3,3440999.9999999995,1110.0,2,1,5.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,22.69972,88.3519784,1.0
2,1798999.9999999998,692.0,2,1,2.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,22.69972,88.3519784,0.4
2,2007000.0,772.0,2,1,1.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,22.69972,88.3519784,0.2
2,2077000.0,799.0,2,1,2.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,22.69972,88.3519784,0.4
3,2694000.0,1036.0,2,2,3.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,0,1,0,0,0,22.69972,88.3519784,0.6
2,2140000.0,778.0,2,1,5.0,5.0,0,0,0,0,3.0,2,0,1,1,1,1,1,1,1,0,0,1,0,0,0,22.69972,88.3519784,1.0
3,2650000.0,1060.0,2,1,2.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,22.69972,88.3519784,0.4
3,7600000.0,1404.0,3,3,2.0,6.0,0,0,0,0,3.0,2,0,10,1,1,1,1,1,1,1,1,1,1,0,0,22.9500602,88.4587242,0.3333333333333333
3,4800000.0,1150.0,2,1,1.0,5.0,0,0,0,0,3.0,0,0,3,1,1,1,0,1,1,1,1,0,1,0,0,25.7967438,89.5446589,0.2
4,21500000.0,1508.0,3,3,12.0,12.0,0,0,0,0,3.0,1,0,5,1,1,1,1,1,1,1,1,1,1,0,0,22.498636,88.3453908,1.0
4,11700000.0,1885.0,3,2,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,22.5053017,88.4009957,0.75
4,11200000.000000002,1874.0,3,2,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,22.5053017,88.4009957,0.5
2,2040000.0,680.0,1,1,2.0,6.0,0,0,0,0,0.5,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,22.7241945,88.4837829,0.3333333333333333
3,11000000.0,1328.0,3,1,9.0,27.0,0,0,0,0,7.5,2,0,2,1,1,1,0,1,1,1,1,0,0,0,0,22.4690721,88.3912838,0.3333333333333333
3,5200000.0,1040.0,3,1,17.0,29.0,0,0,0,0,3.0,0,0,3,1,0,0,0,0,0,0,1,0,1,0,0,22.7549951,88.3416672,0.5862068965517241
2,3050000.0,870.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,1,1,1,1,0,0,1,1,0,0,1,0,0,22.4541674,88.4183764,0.5
3,4510000.0,1287.0,2,2,2.0,4.0,0,0,0,0,3.0,2,0,1,1,1,1,0,0,1,1,0,0,1,0,0,22.4541674,88.4183764,0.5
3,4690000.0,1339.0,2,2,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,0,0,1,1,0,0,1,0,0,22.4541674,88.4183764,0.25
2,3374000.0,978.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,22.4541674,88.4183764,0.25
3,4550000.0,1339.0,3,2,4.0,4.0,0,0,0,0,0.5,2,0,4,1,0,0,0,0,0,1,0,0,1,0,0,22.4541674,88.4183764,1.0
2,3372000.0,992.0,2,1,1.0,4.0,0,0,0,0,0.5,2,0,1,1,1,1,0,0,1,1,0,0,1,0,0,22.4541674,88.4183764,0.25
2,9000000.0,675.0,2,1,10.0,12.0,0,0,0,0,3.0,1,0,5,1,1,1,1,1,1,1,1,1,1,0,0,22.498636,88.3453908,0.8333333333333334
3,11100000.000000002,1264.0,2,1,15.0,27.0,0,0,0,0,12.5,2,1,6,1,1,1,0,1,1,1,1,1,1,0,0,22.4690721,88.3912838,0.5555555555555556
3,12000000.0,1751.0,3,1,2.0,4.0,0,0,0,0,3.0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,22.5743093,88.4558557,0.5
3,18000000.0,1645.0,3,1,12.0,15.0,0,0,0,0,7.5,2,0,4,1,0,0,0,0,1,1,0,1,1,0,0,22.4884467,88.3560125,0.8
4,28500000.0,1501.0,5,2,7.0,20.0,0,0,0,1,3.0,0,0,6,1,0,0,0,0,0,1,1,1,1,0,0,22.5959131,88.4878653,0.35
4,9500000.0,1648.0,3,2,2.0,6.0,0,0,0,0,0.5,2,0,4,1,1,1,1,1,1,1,1,0,1,0,0,22.6947839,88.4530183,0.3333333333333333
2,5800000.0,1056.0,2,1,1.0,6.0,0,0,0,0,0.5,2,0,4,1,1,1,1,1,1,1,1,0,1,0,0,22.6947839,88.4530183,0.16666666666666666
2,2420000.0,834.0,2,1,1.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.6950342,88.4073585,0.25
2,2400000.0,750.0,1,0,5.0,5.0,0,0,0,0,3.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.0479657,77.6452691,1.0
3,6200000.0,1000.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,1,1,1,1,1,1,1,0,0,1,0,0,0,22.4727076,88.3977962,0.25
3,7500000.0,1239.0,2,2,10.0,23.0,0,0,0,0,3.0,2,0,5,1,0,0,0,0,0,1,1,1,1,0,0,22.4440966,88.3017146,0.43478260869565216
3,6450000.0,1128.0,2,3,3.0,15.0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,22.4440966,88.3017146,0.2
2,5000000.0,906.0,2,2,3.0,15.0,0,0,0,0,3.0,2,0,4,1,0,0,1,0,0,1,0,1,1,0,0,22.4440966,88.3017146,0.2
3,6509999.999999999,1128.0,2,3,3.0,15.0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,1,0,1,1,0,0,22.4440966,88.3017146,0.2
3,7500000.0,1528.0,2,3,1.0,15.0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,22.4440966,88.3017146,0.06666666666666667
3,10500000.0,1545.0,2,2,2.0,11.0,0,0,0,0,7.5,2,0,8,1,1,1,1,1,1,1,1,1,1,0,0,22.4690721,88.3912838,0.18181818181818182
3,7200000.0,1370.0,2,1,3.0,4.0,0,0,0,0,7.5,2,0,2,1,0,0,0,0,0,1,1,0,1,0,0,22.5008759,88.3739602,0.75
2,4000000.0,935.0,2,1,2.0,4.0,0,0,0,0,12.5,2,0,4,1,1,0,1,0,0,1,1,1,1,0,0,22.4690721,88.3912838,0.5
3,10000000.0,1409.0,2,1,4.0,4.0,0,0,0,0,12.5,1,0,4,1,1,1,1,0,0,1,1,1,1,0,0,22.4727076,88.3977962,1.0
3,7500000.0,1344.0,2,1,10.0,23.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,1,0,1,0,0,22.4440966,88.3017146,0.43478260869565216
2,5100000.0,914.0,2,1,5.0,14.0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,1,1,1,0,1,0,0,22.4440966,88.3017146,0.35714285714285715
3,6200000.0,1228.0,2,2,7.0,11.0,0,0,0,0,3.0,2,0,3,1,1,1,0,1,1,1,1,0,1,0,0,22.6286173,88.44061,0.6363636363636364
3,6220000.0,1885.0,2,1,5.0,11.0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,22.6286173,88.44061,0.45454545454545453
3,7500000.0,1170.0,2,1,8.0,11.0,0,0,0,0,3.0,2,1,3,1,1,0,1,1,1,1,1,0,1,0,0,25.7967438,89.5446589,0.7272727272727273
3,7286000.0,1386.0,2,2,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,1,1,0,1,0,0,22.5959131,88.4878653,0.75
2,5300000.0,1008.0,2,1,9.0,11.0,0,0,0,0,7.5,1,0,3,1,1,1,1,0,1,1,1,0,1,0,0,25.7967438,89.5446589,0.8181818181818182
2,5100000.0,897.0,2,1,3.0,11.0,0,0,0,0,7.5,2,0,3,1,1,0,1,0,0,1,1,0,1,0,0,25.7967438,89.5446589,0.2727272727272727
2,5280000.0,992.0,2,1,4.0,11.0,0,0,0,0,7.5,2,0,3,1,1,0,1,0,0,1,1,0,1,0,0,25.7967438,89.5446589,0.36363636363636365
2,5150000.0,897.0,2,1,10.0,11.0,0,0,0,0,7.5,2,0,3,1,1,0,1,0,0,1,1,0,1,0,0,25.7967438,89.5446589,0.9090909090909091
3,7300000.0,1369.0,2,1,1.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,1,0,0,22.5959131,88.4878653,0.25
2,5100000.0,959.0,2,1,1.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,1,0,0,22.5959131,88.4878653,0.25
2,5160000.0,897.0,2,1,10.0,11.0,0,0,0,0,3.0,2,0,4,1,1,0,1,0,0,1,1,0,1,0,0,25.7967438,89.5446589,0.9090909090909091
2,5140000.0,897.0,2,1,5.0,11.0,0,0,0,0,3.0,2,0,4,1,1,0,1,0,0,1,1,0,1,0,0,25.7967438,89.5446589,0.45454545454545453
2,5110000.0,897.0,2,1,4.0,11.0,0,0,0,0,3.0,2,0,4,1,1,0,1,0,0,1,1,0,1,0,0,25.7967438,89.5446589,0.36363636363636365
2,3342000.0,955.0,2,2,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,22.6286173,88.44061,1.0
2,2870000.0,820.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,22.6286173,88.44061,0.75
3,3990000.0,1140.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,22.6286173,88.44061,0.25
3,7256000.0,1369.0,2,2,3.0,4.0,0,0,0,0,3.0,2,0,6,1,1,1,1,0,0,0,0,1,1,0,0,22.5959131,88.4878653,0.75
2,5088000.0,960.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,4,1,1,1,1,0,0,0,0,1,1,0,0,22.5959131,88.4878653,0.75
2,5083000.0,959.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,5,1,1,1,1,0,0,0,0,1,1,0,0,22.5959131,88.4878653,0.75
3,6540000.000000001,1234.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,4,1,1,1,1,0,0,0,0,1,1,0,0,22.5959131,88.4878653,0.25
3,12000000.0,1150.0,2,1,8.0,12.0,0,0,0,0,0.5,2,0,3,1,1,1,1,1,1,1,1,0,1,0,0,22.5959131,88.4878653,0.6666666666666666
2,9500000.0,1105.0,2,1,2.0,12.0,0,0,1,0,12.5,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,22.6286173,88.44061,0.16666666666666666
4,25000000.0,2200.0,3,2,5.0,12.0,0,0,0,1,0.5,2,0,4,1,1,1,1,1,1,1,1,0,1,0,0,22.5959131,88.4878653,0.4166666666666667
3,14200000.0,1500.0,3,3,10.0,11.0,0,0,0,0,3.0,2,1,0,1,1,1,1,1,1,1,0,0,0,0,0,22.5743093,88.4558557,0.9090909090909091
3,16500000.0,1535.0,2,1,12.0,15.0,0,0,0,0,3.0,2,2,6,1,1,1,1,1,1,1,1,1,1,0,0,22.5959131,88.4878653,0.8
3,17000000.0,1748.0,3,1,2.0,12.0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,22.5959131,88.4878653,0.16666666666666666
3,13000000.0,1454.0,0,0,3.0,4.0,0,0,0,0,3.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4690721,88.3912838,0.75
3,7000000.0,1199.0,2,1,2.0,4.0,0,0,0,0,7.5,2,0,4,1,1,0,0,0,0,1,1,0,1,0,0,22.4495236,88.3955392,0.5
3,10000000.0,1185.0,2,1,14.0,23.0,0,0,0,0,0.5,2,0,5,1,1,0,0,0,1,1,1,0,1,0,0,22.5959131,88.4878653,0.6086956521739131
2,1958000.0,725.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,22.6836507,88.3417989,1.0
2,3290999.9999999995,927.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.6344962,88.4157144,1.0
3,7320000.0,1464.0,2,1,3.0,4.0,0,0,0,0,3.0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,22.5053017,88.4009957,0.75
2,2650000.0,831.0,2,1,1.0,3.0,0,0,0,0,3.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,22.9500602,88.4587242,0.3333333333333333
3,12800000.0,1503.0,2,1,4.0,33.0,0,0,0,0,3.0,2,2,4,1,1,1,1,1,1,1,1,0,1,0,0,22.5959131,88.4878653,0.12121212121212122
3,16000000.0,1557.0,2,1,9.0,13.0,0,0,0,0,12.5,2,0,3,1,1,0,0,1,1,1,1,1,1,0,0,22.4727076,88.3977962,0.6923076923076923
3,10500000.0,1525.0,2,1,3.0,4.0,0,0,0,0,3.0,2,2,3,1,1,1,1,1,1,1,1,0,1,0,0,22.5240566,88.2710655,0.75
3,12500000.0,1752.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,22.5743093,88.4558557,0.5
3,12500000.0,1750.0,3,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,22.5743093,88.4558557,0.75
3,7700000.0,1295.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,0,1,1,0,1,0,0,0,0,22.5053017,88.4009957,0.75
3,6700000.0,1201.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,22.6202131,88.4681187,1.0
3,8450000.0,1300.0,2,2,4.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,22.5008759,88.3739602,1.0
2,7500000.0,977.0,2,1,3.0,12.0,0,0,0,0,3.0,2,0,3,1,1,0,0,1,1,1,1,0,1,0,0,22.5959131,88.4878653,0.25
2,7600000.0,977.0,2,1,4.0,12.0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,22.5959131,88.4878653,0.3333333333333333
4,27000000.0,2000.0,3,3,11.0,12.0,0,0,0,1,0.5,2,0,7,1,1,1,1,1,1,1,1,1,1,0,0,22.5111647,88.3281116,0.9166666666666666
3,8400000.0,1355.0,2,1,8.0,10.0,0,0,0,0,0.5,2,0,4,1,0,0,0,0,0,1,1,0,1,0,0,25.7967438,89.5446589,0.8
2,4500000.0,710.0,2,1,5.0,9.0,0,0,0,0,12.5,2,0,5,0,1,1,1,1,1,1,1,1,1,0,0,25.7967438,89.5446589,0.5555555555555556
2,2100000.0,712.0,2,1,1.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.679688,88.4498321,0.25
2,3278000.0,874.0,2,1,1.0,7.0,0,0,0,0,0.5,2,0,1,0,0,0,0,0,0,0,1,1,1,0,0,22.4541674,88.4183764,0.14285714285714285
2,3315000.0,884.0,2,1,5.0,7.0,0,0,0,0,0.5,2,0,1,0,0,0,0,0,0,0,1,1,1,0,0,22.4541674,88.4183764,0.7142857142857143
3,6534999.999999999,1233.0,2,2,4.0,5.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,22.6129078,88.4665536,0.8
3,28000000.0,2250.0,3,1,24.0,32.0,0,0,0,1,7.5,2,0,4,1,1,1,1,1,1,1,1,0,1,0,0,22.5959131,88.4878653,0.75
2,8000000.0,1013.0,2,1,3.0,4.0,0,0,0,0,3.0,2,2,4,1,1,1,1,1,1,1,1,1,1,0,0,22.5959131,88.4878653,0.75
3,10700000.0,1264.0,2,1,10.0,27.0,0,0,0,0,12.5,2,1,6,1,1,1,0,1,1,1,1,1,1,0,0,22.4690721,88.3912838,0.37037037037037035
3,7250000.0,1368.0,2,2,3.0,4.0,0,0,0,0,0.5,2,0,1,1,0,1,1,1,1,0,0,0,1,0,0,22.5959131,88.4878653,0.75
2,5083000.0,959.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,1,1,0,1,1,1,1,0,0,0,1,0,0,22.5959131,88.4878653,0.5
2,5088000.0,960.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,1,1,0,1,1,1,1,0,0,0,1,0,0,22.5959131,88.4878653,0.75
3,6906000.0,1303.0,2,2,1.0,4.0,0,0,0,0,0.5,2,0,1,1,0,1,1,1,1,0,0,0,1,0,0,22.5959131,88.4878653,0.25
3,5102000.0,1063.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,25.7967438,89.5446589,1.0
3,7968000.000000001,1660.0,2,2,4.0,5.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.6286173,88.44061,0.8
2,6050000.0,1100.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,22.6202131,88.4681187,0.25
3,9000000.0,1480.0,2,2,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.6202131,88.4681187,0.5
3,8470000.0,1303.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,0,1,1,1,0,0,0,0,0,22.6202131,88.4681187,0.5
2,3553000.0,935.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,25.7967438,89.5446589,0.75
2,3363000.0000000005,885.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,5,1,1,1,0,1,0,0,0,1,0,0,0,25.7967438,89.5446589,0.5
2,3420000.0000000005,900.0,2,2,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,25.7967438,89.5446589,0.5
1,4010000.0,891.0,1,1,2.0,4.0,0,1,0,0,3.0,2,0,6,1,1,1,1,1,1,0,0,1,1,0,0,25.7967438,89.5446589,0.5
2,6840000.000000001,1520.0,2,2,3.0,4.0,0,0,0,0,3.0,2,0,6,1,1,1,1,1,1,0,0,1,1,0,0,25.7967438,89.5446589,0.75
2,4437000.0,986.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,6,1,1,1,1,1,1,0,0,1,1,0,0,25.7967438,89.5446589,0.5
3,5276000.0,1319.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,25.7967438,89.5446589,0.5
3,6252000.0,1563.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,25.7967438,89.5446589,0.5
3,6275000.0,1255.0,2,1,2.0,5.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,25.7967438,89.5446589,0.4
2,5665000.0,1076.0,2,1,5.0,8.0,0,0,0,0,0.5,2,0,6,1,1,1,1,0,0,0,1,1,1,0,0,22.6286173,88.44061,0.625
3,8715000.0,1660.0,2,2,3.0,8.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,22.6286173,88.44061,0.375
2,6442000.0,1227.0,2,1,5.0,8.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,22.6286173,88.44061,0.625
2,6625000.0,1262.0,2,1,6.0,8.0,0,0,0,0,0.5,2,0,5,1,1,1,1,1,1,1,0,1,1,0,0,22.6286173,88.44061,0.75
2,6211000.0,1183.0,2,1,4.0,8.0,0,1,0,0,0.5,2,0,0,1,1,1,1,1,0,1,1,0,0,0,0,22.6286173,88.44061,0.5
3,3680000.0,1150.0,2,1,4.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.6950342,88.4073585,1.0
3,6500000.0,1271.0,2,1,3.0,5.0,0,0,0,0,7.5,2,2,0,1,0,1,1,0,1,0,0,0,0,0,0,22.708831,88.3741094,0.6
3,13500000.0,1328.0,2,1,6.0,27.0,0,0,0,0,12.5,2,1,5,1,1,1,0,1,1,1,1,1,1,1,0,22.4690721,88.3912838,0.2222222222222222
3,7000000.0,1320.0,2,1,3.0,7.0,0,0,0,0,3.0,2,1,3,1,0,1,1,1,1,1,1,0,1,0,0,22.4541674,88.4183764,0.42857142857142855
4,16100000.000000002,1934.0,3,2,18.0,24.0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,1,0,22.7241945,88.4837829,0.75
